,review,rating,book_url
273,"to be read for purposes of demonstrating fundamentals. most of work here can be accomplished much simpler with advanced libraries, but this type of text helps one to understand the why and the building blocks of more elaborate practice. ", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
274,Good introductory book on data science. I would recommend this to people who wish to learn basic things in a hands-on fashion., 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
275,"Really good overview, but needed a little more information about which software packages implement the functionality discussed.", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
276,A brief introduction to many concepts and step-by-step construction of a working code. I would expect a little more math and theory that's why I gave four stars instead of five., 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
277,"Отличная книга, чтобы погрузиться в мир машинного обучения. Не сказать, что после прочтения вы будете знать много, но зато про многое из области ML. Подход автора состоит в том, чтобы вместо детального описания алгоритмов словами, привести реализацию в виде кода на питоне. Хорошего, понятного, компактного кода (пользуясь питоном время от времени не первый год, не думал что этот язык может быть таким элегантным). Во-первых, это позволяет сэкономить место – хорошо написанный код лучше описания алгоритмов человечим языком, во-вторых, такая реализация с нуля дает более глубокое понимание того, что творится внутри библиотек, реализующих тот же функционал. В конце каждой главы есть раздел ""куда смотреть дальше"", где даются дельные советы, какие библиотеки, инструменты и материалы помогут вам развиться в заданном направлении. Собственно в книге рассмотрены разнообразные темы – от байесовского классификатора до обработки естественных языковКнига написана живым и интересным языком. Читать её так же интересно, как и код автораКнига рекомендуется всем начинающим знакомство с машинным обучением. Автор определенно энтузиаст и вас, скорее всего, энтузиазмом заразит. Кроме того, книга позволит определиться с конкретным направлением ML, которое будет полезно и интересно для вас. Знание питона не обязательно, но приветствуется", 5 out of 5,https://www.goodreads.com/book/show/25407018/reviews
278,"Great book for a general overview of the concepts, and understanding what 'data science' actually means. Lots of code to drive to the points home, and it taught me quite a few Python tricks. I can foresee using this as a reference for the main concepts, or when looking for a straightforward implementation of the algorithms discussed. The information is very solid. If you want to power straight through, it's a tough read at times--but Joel's a very good writer, and I enjoyed the dry humor interspersed throughout. I'm new to data science myself, and happy I put the time into this one. ", 3 out of 5,https://www.goodreads.com/book/show/25407018/reviews
279,"Fundamental concepts revealed, libraries for the winJoel does a great job walking through the tasks a data scientist would take to solve hypothetical problems, and explaining the models most popularly implemented in machine learning. An overwhelming majority of the code examples are useless, which is intentional as Joel notes how to build things from scratch. Libraries (like pandas, scikit-learn, etc) provide APIs to accomplish many of these tasks without writing from scratch, but without the underlying knowledge and appreciation for how these are implemented, it may be easy to take for granted or not grasp the concepts. ", 5 out of 5,https://www.goodreads.com/book/show/25407018/reviews
280,"De nada adianta conhecer ciência de dados sem fazer ciência de dados. Partindo deste pressuposto, este livro traz o essencial para ""colocar a mão na massa"" e torturar alguns dados. O mais interessante deste livro é que ele parte do absoluto zero nos algoritmos. Por não confiar em nenhuma biblioteca de análise, ele demonstra toda construção técnica por traz de regressões, redes neurais, árvores de decisão, classificadores bayesianos, etc.Leitura recomendada para um sólido entendimento da prática de Data Science e Machine Leraning.", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
281,"This was a fun survey of popular topics in contemporary data science. It was well written for a text book, and easy to read. I suppose it was light on formal proofs, but it made up for that by having you build toy models of all the major ideas. Well worth the read for me, as I am very new to data science but well versed in Python and math. I would like to see a follow-up book that covers the same topics, but using the real libraries people use in industry to solve these same problems.", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
282,"more entertaining that an entry level programming language text would usually be, and not at the expense of content. well, maybe somewhat at the expense of content because some of the examples are a little too simple to give a real feel for what the methods are useful for. but overall lots of fun and very good information. i did find it a little frustrating, especially early on, that no equations were included and reading python was necessary to understand the fundamentals.", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
283,"""Data Science from Scratch: First Principles with Python"" by Joel Grus is an outstanding resource for anyone looking to dive into the world of data science. Grus's approach is refreshingly practical, offering readers a hands-on experience right from the start.One of the book's standout features is its emphasis on first principles. Grus takes the reader through the fundamental concepts of data science, providing a solid foundation for more advanced topics. The use of Python as the primary programming language is a wise choice, given its popularity and versatility in the field.The book covers a wide range of topics, from basic data manipulation and visualization to more complex machine learning algorithms. Grus's explanations are clear and concise, making even complex concepts accessible to beginners. Additionally, the inclusion of code snippets and examples further reinforces the learning process.What sets this book apart is Grus's ability to strike a perfect balance between theory and application. Theoretical concepts are seamlessly integrated with practical exercises, allowing readers to immediately apply what they've learned. This hands-on approach not only reinforces understanding but also builds confidence in one's ability to tackle real-world data science problems.Furthermore, Grus's writing style is engaging and approachable. He presents the material in a manner that is both informative and enjoyable to read. The book's structure is well-organized, with each chapter building upon the previous one, creating a logical progression of learning.While the book is accessible to beginners, it also caters to more experienced data scientists. The latter chapters delve into advanced topics, ensuring that the book remains relevant even as the reader's skills progress.In conclusion, ""Data Science from Scratch: First Principles with Python"" is a must-read for anyone interested in data science. Whether you're a beginner looking to start your journey or an experienced practitioner seeking to deepen your knowledge, this book has something valuable to offer. Grus's practical approach, combined with his clear explanations and engaging writing style, make this book a standout in the field of data science literature.", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
284,"Quick read. And a great intro that brushes over the area of Data Science. Even though it does not convey much knowledge that could be used by a practicing Data Scientist. The ""from Scratch"" part of the title refers to the book's focus on the implementation of the popular algorithms using Python. From scratch. Which is... rather pointless. Anyone serious about Data Science would use pre-packaged, efficient libraries to train their models instead. The author does send the reader to external sources with the actual Data Science tools. I just wished the author spent more time on them.It is interesting to see that many seemingly complicated Machine Learning algorithms could be implemented in Python. However, I wouldn't say that seeing such implementation contributed to a better understanding of them.Read the book if you want to have a quick overview of some of the tools available in the industry. If you like what you are reading, move onto more hands-on, practical guides to get a better understanding of the standard practices in the industry.", 3 out of 5,https://www.goodreads.com/book/show/25407018/reviews
285,"Practical book which covers what's essential for data analysts getting into statistical analysis, machine learning and related topics. Good book for those starting out, but didn't have much to offer on the statistical learning side, principles and concepts wise. You're better off looking at books such as IPSUR (Jay G Kearns) and ISLR (Hastie & Tibshirani) for such content. However, this is a practical book because it introduces many relevant ideas. Some qualms: MapReduce treatment is probably outdated already, since nobody uses that much anymore; not much on NLP, and not enough discussion of non-ML statistics that are part of data science - such as frequentist statistics, distribution modeling, time series and so on.", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
286,"As most Python packages are already compatible with Python3, this book may seem backdated as it uses Python2. However, this difference won't hold back anyone that understands a few differences between the two versions.This book is a great start for anyone that want to start with any kind of Artificial Intelligence or Data Science related field. As it doesn't go deep into the theory and is rather the beginner friendly hands on kind of book it is very easy and enjoyable to follow.It is to be noted that the book will not add much value to someone that has already learned the topics the hard way. The implementations used in this book are not usable in real life scenario. However, beginners will find it useful as the book stays true to its name ""Data Science from Scratch"".", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
287,"Disciplines have reliably included data as a fundamental part. If we view any business data direction has perpetually been an errand. In every practical sense, all adventures are digitized, Nowadays. Besides, data aggregation in sensors, weblogs, cell devices, and contraptions has helped in the new times. Believe it or not, there are flourishing new advances arising to deal with this heavy slide of information. With the assistance of Data Science, the specialists can see the models and frequencies in many pieces of information which permit the corporate collect to regard. It will not be misleading to communicate that information scientists are the fate of this period that is drawing closer.https://www.sevenmentor.com/data-scie...", 5 out of 5,https://www.goodreads.com/book/show/25407018/reviews
288,"Aside form the author's enthusiasm and breadth of knowledge I did not get much out of this book. For me there are not enough details on the statistical concepts and too much detail in the 'from scratch' code samples. The code samples are also never to be used again, as the author admits at the end, because there are many python packages that do an infinitely more efficient and scalable job of analysing data. The modelling concepts are not differentiated clearly enough so it's not understood why you'd use one over the other. The data examples used are all made up, with any obvious limitations to this approach, just hand-waved through. I'd recommend looking elsewhere for an introductory book.", 2 out of 5,https://www.goodreads.com/book/show/25407018/reviews
289,"Very well written and balanced between deepness and readability. However, there is a gap when it jumps to natural language processing...it seems like it escalates extremely fast.I understand the concept of learning the basics by learning from scratch, but if anyone is trying to learn how to DO data science, this is not the book (even the author states that and mentions ""data science with python"" from the same editorial). And if someone is trying to learn the fundamentals of data science...well, this isn't the book either, as it only covers fundamentals in a very, very, lightened, soft matter.", 3 out of 5,https://www.goodreads.com/book/show/25407018/reviews
290,"Ambivalent about this one. On one hand the idea of implementing major ml and data science algorithms bottoms up, only using the base library in Python, is great as you can get a deeper understanding. From this point of view the book is worth reading. However the theory is quite rushed, the mathematics could have been described separately in formulas, not only code, and it lacks any graphical illustrations that would help you to visually understand. Lazy from this point of view. Overall worth reading but do not expect miracles.", 3 out of 5,https://www.goodreads.com/book/show/25407018/reviews
291,"I read this prior to beginning an MSc in Data Science and found it to be a great introduction to data science, starting out with the very basics before moving into more general ML techniques and finishing up with some of the more complex topics such as MapReduce. Not an in-depth textbook by any means, but I do not think that is the purpose of this book, moreover to give the reader a well-rounded idea of the field.", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
292,"It is a wonderful book to understand the detail of some machine learning methods implementation. It is also a good practice to use Python basic. As it is suggested, everything function is constructed from scratch. I really enjoyed the book, however I would not recommend it to learn ML and go directly to developing ML applications.I rate it 4 because , some examples shown in the book do not provide data to test them", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
293,"I have started this the second time now.I really like the basic idea of doing things ""from scratch"", to get a better understanding, but I realize that it really requires you to run through pretty much every code example to follow intelligibly. Add to this that it starts fairly basic, I feel it is taking just a bit too much of my time to seem worth it. Considering dropping it. We'll see. Probably great for someone very new to python though.", 2 out of 5,https://www.goodreads.com/book/show/25407018/reviews
294,"I've been reading this book off and on for over a year and have enjoyed it. As the book's title implies you're basically building up a library of tools for data science from scratch in python. As data science largely builds on statistics and linear algebra, the first part of the book mainly builds on those concepts. My only complaint is that you build up a library of tools, but little time is spent on how to use them. ", 3 out of 5,https://www.goodreads.com/book/show/25407018/reviews
295,"A great introduction to data science and a fantastic way to learn the principles behind many ML algorithms. It can get really tough to follow through the last chapters, though, unless you really dug into the first ones and remember all the functions you wrote. I read this fairly quickly and learned a lot, but if you spent a month or so with it and coded up all the examples you’d probably get the equivalent of an introductory university course.", 4 out of 5,https://www.goodreads.com/book/show/25407018/reviews
296,"The book covers a vast topic required to get started with data science stream. It introduces theory, frameworks and library. As a result none of the topics is hands on with example problem solving. Though the book working code example for all the concepts. To get a decent grip in data science the problem solving is very crucial.", 3 out of 5,https://www.goodreads.com/book/show/25407018/reviews
297,"Who is Data Science in Education Using R for? I think if you have an interest in any of the words in that title, you'll find value in this book. At fewer than 300 pages, it is concise enough to be consumed in a long weekend, but packed with information that will serve the reader long after finishing it. For the newer R user, the book can be read start to finish, offering a gentle introduction to the language that ramps up the learning in a way that walks you through each step. For those with more experience with R, you can also jump into specific chapters of interest, or simply work through the walkthroughs. One the amazing things that Data Science in Education Using R offers is its breadth. This book is a self-contained reference for everything from data wrangling, to text analysis, to linear models, to machine learning. Along the way it explains concepts in a way that is easy to comprehend. I wish I'd had this book when I first started learning R, regardless of whether I worked in education or not! ", 5 out of 5,https://www.goodreads.com/book/show/53398222/reviews
298,An excellent book that takes you through how to use educational data in data analysis. My only problem with this book (and it is entirely MY problem as I knew this was an American book when I purchased it) is that all the datasets used are American. It would have been helpful to the international audience if the authors could have included a few international sources in the Additional Resources chapter., 5 out of 5,https://www.goodreads.com/book/show/53398222/reviews
299,Very engaging., 4 out of 5,https://www.goodreads.com/book/show/53398222/reviews
300,Quick summary of WinPython and AnacondaThis gives a quick summary of two popular scientific Python installations. This is not very useful by itself but only if you get all three volumes., 4 out of 5,https://www.goodreads.com/book/show/30043639/reviews
301,"Exactly what the title says: case studies in data analysis using the R statistical computing environment.Unlike most collections of case-studies, the cases here are well-chosen, and complement each other to highlight different analytic techniques. Many that appear dry and uninformative (e.g., simulation of a branching process) actually prove to be the most interesting due to the stepwise-refinement approach taken by the authors. Each case begins with a ""Computational Topics"" section which lists the R programming techniques that will be covered in detail.The contributed chapters are the weakest (which is surprising, given that one of the contributors is Hadley Wickham, whose own books are excellent) and seem to lack the big-picture vision of the primary authors. ", 5 out of 5,https://www.goodreads.com/book/show/22948444/reviews
302,"It simply HAD to be a success: super-interesting topic (data science), amazing tech (SageMaker), the author who's a real expert on the topic, published who puts a lot of effort in keeping the bar high, ...But it isn't (a success). I so wanted to fall in love with this book, but I didn't. Why?1. The author really wanted to show as much Data Science goodness as possible. Unfortunately, as a result, the whole book feels like a roller-coaster or US tourists' trip across Europe (""10 capital cities in 2 weeks""). Zillion topics, but each of them covered in a rush, w/o setting proper foundations. Don't get me wrong, he does keep the proper structure - the chapters do have introductions, but after a good start (initial 2 pages of general context), he dives super deep into Python code ...2. SageMaker is not a trivial service. There are some unobvious conceptual constructs that require careful elaboration. It's hard to navigate across such a complex service w/o a proper overview, possibly some examples that approach it from very different angles. Or a real-life study across the whole model's lifecycle. I think that's what is totally missing in official AWS docs and ... unfortunately, it's also what's missing in the book. YES, there are very specific code samples that I assume are correct and solve a narrow, particular problem. But does reading through them make the reader able to compose a solution to another (even similar) problem? I don't think so ...3. I was wondering - who could be the best audience for this book. And I have a surprising conclusion: probably people who already know the SageMaker basics, who have used it in a single scenario or two. This book 'drafts' briefly so many scenarios that can spur their imagination (regarding what's possible in AWS when it comes to AI/ML) and they already have enough understanding of concepts behind the service to take it from here.It really saddens me to rate this book so harshly, especially because it's very visible how much effort was put into it. But I can't recommend it to people who'd like to learn how to do Data Science on AWS :( Because they won't. I wouldn't be able to.2.5-2.7 stars", 3 out of 5,https://www.goodreads.com/book/show/55769407/reviews
303,"Covers a lot of ground quickly, demonstrating how large organisations with a lot of staff heft might put SageMaker, the AWS offering for semi-managed Data Science workflows to good use, but does make it seem a little overwhelming to start in case you don't have a dedicated DevOps team and a compliance department checking in on the correct S3 bucket access policy. The authors crammed a lot of examples and workflows in, trying to showcase all the various offerings in the SageMaker ecosystem and lots of special cases, but seem to lose track a bit of bringing more general messages across. It could be helpful to reorganize some of the insights from this book around user stories, trying to prove how sub-components of the product can be of value even before a massive effort has been made to adapt to the entire ecosystem. I'll definitely re-consider this book though for reference when wondering how particular workflows can be solved in the AWS ecosystem when they come up.", 3 out of 5,https://www.goodreads.com/book/show/55769407/reviews
304,Pretty good on the part such as how to use SageMaker Studio and AutoPilot as well as Athena The later chapters on BERT and tensorflow is not easy to follow as the book is still in its early release. Also the SageMaker's ScriptProcessor to run Spark jobs need more effort to make the examples runnable., 3 out of 5,https://www.goodreads.com/book/show/55769407/reviews
305,"I really liked this book!It's very actionable, comprehensive, full of examples and insights about the AWS portfolio - with a huge emphasis on Amazon SageMaker. Very good position for anyone interested in learning this set of services in practice.", 4 out of 5,https://www.goodreads.com/book/show/55769407/reviews
306,"Interessantes Buch, jedoch ist mir unklar, warum es nicht als Hardcover erschienen ist. 50+€ wären mir für ein Taschenbuch zu viel, da bin ich froh, dass ich es mir aus der Bücherei geholt habe...", 4 out of 5,https://www.goodreads.com/book/show/55769407/reviews
307,"I read this one mainly for work-related purposes. It is still too early for me to really say if content from this book will prove useful or not, and as this is a crucial factor in the decision-problem of how to evaluate the book I decided for the time being not to rate it.","el=""Review ",https://www.goodreads.com/book/show/55769407/reviews
308,"This was an amazing book. This huge book was filled with everything you need to get up and running in data science. I enjoyed coding alongside the book and learning all the different examples. I was already very proficient in data science going into this book, and I am very much confident in it now that I have finished. Would recommend!4.8/5", 5 out of 5,https://www.goodreads.com/book/show/49541561/reviews
309,"Let's start with the bad. The title says ""Projects"" (plural), suggesting many different projects. While this is technically true because of a couple of projects using simulated data, really there is a single dataset used throughout the book. Also, the index needs to be beefed up quite a bit (e.g., where is ROC?).So why did I give the book 5 stars? The author spends 300+ pages analyzing the data, which consists of features related to default payment history. The machine learning methods he uses consist primarily of logistic regression and decision trees (including random forests).Along the way he introduces a large variety of relevant topics, including statistical tests (e.g., F-test, tests of normality and correlation) and how to deal with missing values. Numpy, Pandas, and Matplotlib are used for processing the data and he doesn't assume you are already familiar with how to use these libraries. He also teaches some more theoretical topics, such as gradient descent for learning the parameters in the logistic regression model.While various other books on Data Science cover some of the previously mentioned topics, what really sets this book apart from most of those other books is the depth in which he covers those topics as well as his thought process behind what he chooses to do and how to interpret the results. I really felt like I was sitting with a Data Scientist while he conducted his analysis.", 5 out of 5,https://www.goodreads.com/book/show/45896237/reviews
310,Pros:- thorough and comprehensiveCons:- contains one big project only, 4 out of 5,https://www.goodreads.com/book/show/45896237/reviews
311,"A good introductory book. But not quite advanced. Recommend to newbies.Also, it’s good to read this book on a computer, rather than read the printed book. Plus, the eBook would be much cheaper.", 4 out of 5,https://www.goodreads.com/book/show/45896237/reviews
312,"Even though it covers concepts comprehensively, it isn't a very beginner-friendly way of learning Data Science. You find yourself racking your brain as a beginner working on just one project.", 3 out of 5,https://www.goodreads.com/book/show/45896237/reviews
313,"The book feels to me like a cookbook that lists all ingredients and what the ingredients are (/are not) for, but doesn't dive into how exactly to put it together (i.a.w., the 'strategy' part).", 2 out of 5,https://www.goodreads.com/book/show/49386351/reviews
314,"Towards Data ScienceThis book is a strong resource for anyone looking to develop a data science strategy. It provides a comprehensive and accessible guide to building effective data science solutions for businesses.The author does a great job of breaking down complex concepts into easy-to-understand language. I particularly enjoyed the practical tips and real-world examples, which helped me apply the concepts to my own work.This book is a great starting point for anyone looking to get into data science management. It covers everything from building a team to choosing the right tools, and it does so in a way that is both engaging and informative.Overall, I highly recommend this book to anyone looking to develop a data science strategy for their business. With the rise of artificial intelligence and machine learning (ahem, ChatGPT), this is becoming an increasingly important field, and this book provides an excellent foundation for anyone looking to get started.4.0/5", 4 out of 5,https://www.goodreads.com/book/show/49386351/reviews
315,I wouldn't hold this book up as an example of the prototypical Dummies book. It's fairly theoretical and delves into many concepts - covering them well. I would just have seen it in a different light if published under an imprint other than the Dummies name., 3 out of 5,https://www.goodreads.com/book/show/49386351/reviews
316,Extensive planning for data leader. I will reread when I join start up company and help them grow into a data driven firm. I took off a star due to inability to test these concepts and advice at the moment., 4 out of 5,https://www.goodreads.com/book/show/49386351/reviews
317,"The book reviews several aspects involved in doing data science and provides code snippets that exemplify how those aspects can be programmed in Java.Some parts are very sketchy and topic selection is far from comprehensive: only a small portion of the data analysis spectrum is covered.For the most part of the book code samples show data science support provided by the Apache Commons Math library. However library coverage is partial and incomplete. The book cannot be used as an in-depth discussion or reference to the library but provides example usage that peruse of the Javadoc can improve and complete.As the various topics are discussed, the book reviews the theory before presenting sample code.The theory and formulas are just a recap: you need a good understanding of matrix algebra, probability, statistics, machine learning, and neural networks to follow along.The book is not meant to explain the theory.Some errors in the code (and the formulas).In the end, the book can be used as an introduction to doing data science in Java and provides simple code that you can use as a starting point to tackle a selection of topics in data science.Chapter 1 introduces data input and output in CSV and JSON formats, SQL database access, and data plotting via JavaFX.Chapter 2 reviews vector and matrix operations, matrix decompositions, and linear systems.Chapter 3 deals with statistics. It reviews common probability density functions as well as statistical moments calculations, covariance, correlation and regression.Emphasis is given to incremental calculation of the relevant quantities via formulas that reduce numerical instabilities.Chapter 4 is dedicated to data manipulation. After discussing data scaling/normalization, it presents methods to perform dimensionality reduction via Principal Component Analysis. It finally describes numerical encoding of labels and one-hot encoding.Chapter 5 treats iterative learning via gradient descent and minimization of various loss functions.It then turns to unsupervised learning (k-means and DBSCAN) and supervised learning (Naive Bayes and neural networks). The final chapter is devoted to Hadoop map reduce. These 16 pages can barely give a glimpse of what Hadoop can do.", 3 out of 5,https://www.goodreads.com/book/show/27015351/reviews
318,Great introduction to using R with SQL Server 2016., 5 out of 5,https://www.goodreads.com/book/show/34303503/reviews
319,Introduction to the amazing tidyverse! I'm converted from Python after reading this., 5 out of 5,https://www.goodreads.com/book/show/25519796/reviews
320,"El mejor libro para ciencia de datos por el Wickham, creador de todo un nuevo lenguaje que permite remodelar, visualizar y resumir datos para extraer de ellos información. He tomado varios cursos de Grolemund y destaca que va de lo simple a lo complejo. Por ejemplo, el curso de HarvardX comienza con...FUNCIONES. Hay algunos que ocupamos R para procesar cantidades pequeñas de datos, como en estudios epidemiológicos o clínicos, en comparación a quienes procesan datos de Facebook o Google, que son TB de información. En este libro las funciones vienen en la parte 15. O sea, este libro va enseñando realmente de menos a más, comenzando con lo fácil y simple para llegar a lo difícil y complejo, pero usualmente más útil. Por ejemplo, en R Base ordenar sería algo como df[order(df$recuento,decreasing=TRUE), ]mientras que con dplyr seríaarrange(df, desc(recuento))lo que un humano puede leer: ordenar (la base de datos, en forma descendente mediante la variable Count.El hecho que ahora pueda prescindir de los [] permite agilizar mucho cualquier escritura de código.La calidad del libro es perfecta, con varios colores que resaltan distintas partes de los códigos para indicar como funcionan. Es un libro indispensable para cualquiera que tenga que analizar datos.", 5 out of 5,https://www.goodreads.com/book/show/25519796/reviews
321,"Complete guideThis is a very complete starter guide, if you are New to data science and r, this is a good introduction.", 4 out of 5,https://www.goodreads.com/book/show/42937562/reviews
322,"Very light on content, and some information about crypto was wrong.", 2 out of 5,https://www.goodreads.com/book/show/30313143/reviews
323,"Short overview, gives a good bird's-eye view on the existing market segments and companies.", 4 out of 5,https://www.goodreads.com/book/show/30313143/reviews
324,Good & accessible for a quick review on basics..., 5 out of 5,https://www.goodreads.com/book/show/127397942/reviews
325,"Very disappointing. Too general for experts and too repetitive for a beginner in tech. Sometimes I had a feeling I was reading the same paragraphs over and over again. Same topics covered multiple times along the book. It was not a completely waste of time, because there are a few interesting definitions. But, again, nothing too far from what you'd read on Wikipedia. Not worth your time time reading. If you want to learn about Data Science or Big Data, search for blogs. ", 1 out of 5,https://www.goodreads.com/book/show/48708037/reviews
326,"Orrin as a child had looked at his father and knew something wasn’t right. His smile had no life; it was wrong. His skin felt like a candle. A man picked him up and carried him elsewhere. He said he had been… was… dad’s friend. He asked Orrin if his dad showed him his trick of moving something without his hands. Orrin said yes, and the man asked him to show him. When Orrin took off his shoes and used his toes to physically move the little ball, the man smiled and sank to the floor with his hands on his face. Then his mom found them, said something to Jim, and put Orrin’s shoes back on his feet. She yelled at Jim again about Charlie, Orrin’s dad, being dead, and Orrin knew that word. When “dead” happened to Grandma Becca, it meant she didn’t come back…Drew Hicks was studying Orrin Grimm’s info when the CEO’s son, Ivan, teased him about looking for a boyfriend. Drew explained that Orrin applied for the biometric statistical analysis position, but Doctor DuMarque sent his résumé to Drew because he thought Orrin would be perfect for their project. Ivan got serious and said Drew would really want Orrin on the project team whether Orrin was interested or not! But he didn’t explain. When Drew saw Dr. DuMarque, he was told Grimm was now his direct subordinate and the two of them were the entire department for now, the other candidates already dismissed. With magic talents starting to reappear and in unexpected ways, Drew and Orrin’s work will be invaluable. But they will need to track down these instances rather than rely on self-reporting of the magic showing up, at least to determine if it is just urban legend or really occurred as if something had changed. Drew and Orrin would travel to the people for their research. Lines of magic reemerging without a traceable link back to the lab would not make them look good. And magic not following family lines was disturbing.But when Orrin’s own routine lab tests came back showing anomalies, meaning he was Enhanced, he is put in an awkward situation! With his new job partnered with Drew Hicks, tracking down other undocumented Enhanced, will Orrin be risking losing the beginning attraction between himself and Drew? And is it right to forcefully expose other Enhanced who would prefer to remain hidden?This is a very intriguing story, well-written and easy to read despite some of the jargon thrown in. Well into the story, I was still trying to figure out what they were ultimately up to! The characters are very well drawn so the reader feels like they are real people. (The best example is how Ivan will irritate you beyond endurance.) Grab your copy and get drawn into this fascinating story. I can’t believe this is only the beginning!", 5 out of 5,https://www.goodreads.com/book/show/56354488/reviews
327,"For me, it took a few chapters to get into this book, but once I did, I really enjoyed it. This is a story about people who have magical abilities. It is also about certain people trying to control who gets to keep their abilities and who doesn't. Orrin and Drew and their friends are in a fight to keep the magically enhanced people from harm. Meanwhile Orrin is trying to figure out he and his fathers complicated history. There is a lot of intrigue and adventure in this book. Seems like a really good start to this series. I enjoyed all of the interesting supporting characters as well.I did receive a copy of this book via Booksprout and this is my honest review. ", 4 out of 5,https://www.goodreads.com/book/show/56354488/reviews
328,"Unique Urban Fantasy I’d have to say, my favourite part of this story was the banter between the characters. It wasn’t quite what I expected (I expected more romance), but the storyline is exciting and complex. I’ll admit I got confused between Drew and Orrin ( the two main characters) a time or two, but the secondary characters Royce and Birdie were a hoot!", 5 out of 5,https://www.goodreads.com/book/show/56354488/reviews
329,"3.5 - New to me author. Liked the characters and the story was interesting, but the writing was a bit jumpy and left me confused at times. I still liked it though and would like to see where it goes.", 3 out of 5,https://www.goodreads.com/book/show/56354488/reviews
330,"A promising beginning...I like the ideas behind this story and it has potential to be an interesting series. The style of flipping back and forth between the main characters perspectives was interesting as well, if at times confusing. ", 4 out of 5,https://www.goodreads.com/book/show/56354488/reviews
331,"This is an interesting start to a new series. A meteorite in the 1400's brings psychic abilities to the world and over time they've weakened. Working for a company that seeks to strengthen magic, Drew and Orrin are assigned to tracking down unregistered abilities of those that have fallen through the cracks of bureaucracy. What they find puts them at risk.Of course they find the time to fall in love. And despite the angst of death hanging over them, this is a rather sweet story.", 5 out of 5,https://www.goodreads.com/book/show/56354488/reviews
332,Great start to a new series. This is a crazy unique Universe with so many exciting things happening! Orrin is great and his chemistry is fun and sexy. Can't wait for the next., 5 out of 5,https://www.goodreads.com/book/show/56354488/reviews
333,"love it!I loved this book! Couldn’t put it down, which is bad when ur alarm is gonna go off at 2am! Lol but it was worth it! Now on to book 2!", 5 out of 5,https://www.goodreads.com/book/show/56354488/reviews
334,"As a child, Orrin Grimm knew something was different but he's uncertain what it is. As an adult, he tries to figure out the complicated past that is his life. Drew Hicks just happened to be studying Orrin's file when his father did a little interceding. He hires Orrin to be a subordinate and dismisses everyone else. When Orrin's lab work shows he has anomalies, he is stunned but they are also partnered with one another to tack down others who possess unique abilities. Do the other enhanced people wish to be found or remain hidden? Will Orrin and Drew continue with the foundation they have or will they fall apart? **I received a free copy of this book via Booksprout and am voluntarily leaving a review.**", 5 out of 5,https://www.goodreads.com/book/show/56354488/reviews
335,"A decent dive into the world of data structures in Python; The author made a good job in breaking down difficult concepts using simple examples and funny language. It was a breeze to read, but it needs some real touch-ups regarding the topics covered...", 4 out of 5,https://www.goodreads.com/book/show/24556387/reviews
336,"I have read this book for a Business Analysis course just now, in 2020. This book was written in 2004 and solely available in the US. Which means that you should order it a month before you plan to read it. (Several people in the class didn't get it in time)Disregarding its publishing time, it is informative and explains through examples. But it is outdated with the excel references and because of the structure of it, (because of the long exercises) the concept what you need to grasp isn't so clear. And, I need to say this, it is pricy. I hope they will rewrite it and make a handbook and a workbook separately to make it more readable. There is no solution to the the exercises unless you are teaching at an institution (then you can have access material). So I wouldn't try to study from it by myself. Given the usefulness of the book in 2020, I give it two stars.", 2 out of 5,https://www.goodreads.com/book/show/4657241/reviews
337,Made me fall in love with analytics, 5 out of 5,https://www.goodreads.com/book/show/4657241/reviews
338,"Read for class. Heavy on mathematical theory (for me anyway), but also includes many helpful examples. ", 4 out of 5,https://www.goodreads.com/book/show/4657241/reviews
339,"Although a bit tedious, the content is actually presented quite well. The cases are relevant and come from real-world situations. The formulas are a bit cryptic, but you can figure them out if you try long enough.","el=""Review ",https://www.goodreads.com/book/show/4657241/reviews
340,.,"el=""Review ",https://www.goodreads.com/book/show/4657241/reviews
341,it is very good book to read,"el=""Review ",https://www.goodreads.com/book/show/4657241/reviews
